STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TMG_RPCH,A,2024,21.970831,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TMG_RPCH,A,2025,-20.083298,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TMG_RPCH,A,2026,16.516165,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TMG_RPCH,A,2027,10.051507,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1985,-3.672056,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1986,-0.601506,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1987,8.623305,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1988,31.519995,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1989,-39.015849,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1990,-0.96329,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1991,42.565577,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1992,22.435297,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1993,-9.427214,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1994,-22.3,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1995,25.268551,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1996,-14.666657,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1997,24.848595,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1998,11.272018,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,1999,-9.330904,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2000,12.399347,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2001,14.10765,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2002,-25.21656,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2003,-20.883916,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2004,57.666914,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2005,35.159529,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2006,34.752196,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2007,33.00626,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2008,1.361806,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2009,-19.557347,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2010,-2.890822,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2011,15.393358,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2012,24.395552,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2013,-9.687313,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2014,-18.532112,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2015,-23.102129,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2016,-50.061213,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2017,-34.650943,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2018,0.3,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2019,-22.2,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2020,-27.270953,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2021,-2.213767,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2022,10.740002,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2023,20.79982,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2024,17.869127,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2025,-16.655855,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2026,19.817545,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TM_RPCH,A,2027,6.681715,0,,3,,,,,,MGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1983,-1.84259,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1984,4.933596,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1985,-7.40626,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1986,12.158171,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1987,-6.4,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1988,9.633176,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1989,7.099843,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1990,16.660858,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1991,7.536819,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1992,-3.318126,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1993,10.847061,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1994,6.4,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1995,9.087887,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1996,5.657934,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1997,10.715641,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1998,3.7683,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,1999,-10.908069,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2000,6.60699,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2001,-4.128114,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2002,-3.811743,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2003,-10.215986,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2004,13.285791,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2005,3.100337,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2006,-3.290054,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2007,-8.333871,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2008,-1.096667,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2009,-14.180019,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2010,-12.890854,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2011,4.59743,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2012,0.657558,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2013,-6.712592,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2014,-4.523992,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2015,-0.862522,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2016,-11.72885,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2017,-0.043979,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2018,-10.8,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2019,-11.5,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2020,-65.59254,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2021,-33.714063,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2022,25.409142,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2023,24.764831,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2024,13.39669,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2025,5.20728,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2026,28.880494,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TXG_RPCH,A,2027,-0.907603,0,,3,,,,,,XG,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1983,7.111978,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1984,-3.530846,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1985,-4.093287,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1986,12.230222,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1987,-1.362183,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1988,7.867038,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1989,7.378881,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1990,15.771534,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1991,6.728843,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1992,-2.011121,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1993,5.804887,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1994,8.4,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1995,8.600326,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1996,4.680571,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1997,8.712145,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1998,3.07115,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,1999,-10.988802,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2000,5.82742,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2001,-3.549397,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2002,-3.960468,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2003,-10.383747,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2004,13.685674,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2005,3.769504,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2006,-3.017192,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2007,-7.551578,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2008,-0.983393,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2009,-13.68155,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2010,-12.876992,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2011,4.664976,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2012,1.59429,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2013,-6.1697,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2014,-4.657997,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2015,-0.862522,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2016,-11.72885,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2017,-0.043979,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2018,-10.8,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2019,-11.5,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2020,-65.246375,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2021,-27.163408,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2022,31.492343,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2023,16.465941,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2024,11.902624,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2025,5.402796,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2026,30.131654,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,TX_RPCH,A,2027,-1.160338,0,,3,,,,,,XGS,,,,,,VL,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,,PSMEA,,,,,,,,,,,,,PSMEA,,,,,UP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,BM,,,,,,,,MGS,,,,,,,,,,,,,,USD,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PNGASW,,,,,,,,,,,,,PNGAS,,,,CPIX,,,,,IX,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PSAWMAL,,,,,,,,,,,,,PSAWMAL,,,,,UP,,,,USD_PCM,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PSOIL,,,,,,,,,,,,,PSOIL,,,,,UP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PMETAW,,,,,,,,,,,,,PMETA,,,,CPIX,,,,,IX,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,GGSB_NPGDP,,,,,,,,,,SB,,,,,S13,,,,,,,PT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PRAWMW,,,,,,,,,,,,,PRAWM,,,,CPIX,,,,,IX,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PPORK,,,,,,,,,,,,,PPORK,,,,,UP,,,,USCPP,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,D,,,,,,,,FGED,,,,,,,,,,,,,,USD,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,BF,,,,,,,,FAB,,,,,,,,,,,,,,USD,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PIORECR,,,,,,,,,,,,,PIORECR,,,,,UP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,POLVOIL,,,,,,,,,,,,,POLVOIL,,,,,UP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PBEVEW,,,,,,,,,,,,,PBEVE,,,,CPIX,,,,,IX,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PURAN,,,,,,,,,,,,,PURAN,,,,,UP,,,,USDPP,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,BX,,,,,,,,XGS,,,,,,,,,,,,,,USD,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,DSP_NGDPD,,,,,,,,FGEDDSA,,,,,,,,,,,,,,PT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,BFRA,,,,,,,,,,,,,,,,N,,,,,,USD,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PGNUTS,,,,,,,,,,,,,PGNUTS,,,,,UP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PCOFFOTM,,,,,,,,,,,,,PCOFFOTM,,,,,UP,,,,USCPP,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,POILAPSP,,,,,,,,,,,,,POILAPSP,,,,,UP,,,,USD_BBL,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PRICENPQ,,,,,,,,,,,,,PRICENPQ,,,,,UP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,LE,,,,,,,,,,,,,,E,,,,,,,,,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PSUNO,,,,,,,,,,,,,PSUNO,,,,,XP,,,,USDPMT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PMEATW,,,,,,,,,,,,,PMEAT,,,,CPIX,,,,,IX,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,TTTPCH,,,,,,,,,,,,,,,,,,,,,,PT,,,,
dataflow,IMF.RES:WEO(9.0.0),R,,PMAIZMT,,,,,,,,,,,,,PMAIZMT,,,,,UP,,,,USDPMT,,,,
